parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,c,inst,pname,pstyle,ptype,r,sp,usecol
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:47_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,70,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:53_c:59_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,53,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:43_sp:21,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,52,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:31_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,56,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:42_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,42,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:43_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,44,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:82_c:31_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,82,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:63_c:43_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,63,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:61_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,56,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:79_c:33_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,33,0,p,m,gr,79,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:48_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,31,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:85_c:34_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,85,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:49_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,32,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:30_c:37_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,30,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:50_c:37_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,50,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:40_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,40,0,p,m,gr,42,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:54_c:53_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,53,0,p,m,gr,54,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:36_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,80,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:71_c:61_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,71,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:47_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,70,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:53_c:59_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,53,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:43_sp:22,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,52,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:31_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,56,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:42_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,42,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:43_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,44,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:82_c:31_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,82,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:63_c:43_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,63,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:61_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,56,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:79_c:33_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,33,0,p,m,gr,79,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:48_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,31,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:85_c:34_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,85,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:49_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,32,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:30_c:37_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,30,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:50_c:37_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,50,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:40_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,40,0,p,m,gr,42,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:54_c:53_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,53,0,p,m,gr,54,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:36_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,80,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:71_c:61_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,71,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:47_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,70,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:53_c:59_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,53,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:43_sp:23,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,52,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:31_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,56,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:42_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,42,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:43_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,44,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:82_c:31_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,82,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:63_c:43_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,63,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:61_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,56,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:79_c:33_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,33,0,p,m,gr,79,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:48_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,31,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:85_c:34_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,85,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:49_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,32,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:30_c:37_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,30,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:50_c:37_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,50,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:40_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,40,0,p,m,gr,42,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:54_c:53_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,53,0,p,m,gr,54,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:36_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,80,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:71_c:61_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,71,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:47_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,70,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:53_c:59_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,53,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:43_sp:24,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,52,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:31_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,56,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:42_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,42,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:43_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,44,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:82_c:31_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,82,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:63_c:43_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,63,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:61_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,56,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:79_c:33_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,33,0,p,m,gr,79,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:48_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,31,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:85_c:34_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,85,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:49_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,32,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:30_c:37_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,30,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:50_c:37_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,50,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:40_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,40,0,p,m,gr,42,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:54_c:53_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,53,0,p,m,gr,54,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:36_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,80,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:71_c:61_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,71,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:47_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,70,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:53_c:59_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,53,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:43_sp:25,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,52,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:31_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,56,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:42_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,42,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:43_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,44,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:82_c:31_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,82,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:63_c:43_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,63,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:61_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,56,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:79_c:33_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,33,0,p,m,gr,79,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:48_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,31,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:85_c:34_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,85,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:49_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,32,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:30_c:37_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,30,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:50_c:37_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,50,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:40_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,40,0,p,m,gr,42,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:54_c:53_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,53,0,p,m,gr,54,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:36_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,80,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:71_c:61_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,71,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:47_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,70,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:53_c:59_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,53,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:43_sp:26,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,52,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:31_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,56,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:42_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,42,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:43_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,44,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:82_c:31_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,82,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:63_c:43_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,63,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:61_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,56,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:79_c:33_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,33,0,p,m,gr,79,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:48_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,31,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:85_c:34_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,85,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:49_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,32,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:30_c:37_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,30,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:50_c:37_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,50,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:40_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,40,0,p,m,gr,42,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:54_c:53_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,53,0,p,m,gr,54,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:36_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,80,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:71_c:61_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,71,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:47_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,70,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:53_c:59_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,53,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:43_sp:27,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,52,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:31_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,56,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:42_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,42,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:44_c:43_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,44,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:82_c:31_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,82,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:63_c:43_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,63,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:61_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,56,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:79_c:33_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,33,0,p,m,gr,79,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:31_c:48_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,31,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:85_c:34_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,85,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:49_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,32,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:30_c:37_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,30,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:50_c:37_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,37,0,p,m,gr,50,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:40_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,40,0,p,m,gr,42,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:54_c:53_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,53,0,p,m,gr,54,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:36_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,80,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:71_c:61_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,71,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:70_c:47_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,70,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:53_c:59_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,53,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:43_sp:28,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,52,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:56_c:31_sp:29,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,56,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:42_c:42_sp:29,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,42,0,p,m,gr,42,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:29,log,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,29,q
