parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,c,inst,pname,pstyle,ptype,r,sp,usecol
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:21,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,21,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:22,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,22,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:23,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,23,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:24,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,24,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:25,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,25,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:26,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,26,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:27,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,27,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:28,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,28,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,29,q
