,r,c,sp,sidx,idx_strs,pargpq,parval1_q,q
890,73,39,44,"(73, 39, 44)",r:73_c:39_sp:44,p_inst:0,1.0,1.0
891,77,42,44,"(77, 42, 44)",r:77_c:42_sp:44,p_inst:0,1.0,1.0
892,64,58,44,"(64, 58, 44)",r:64_c:58_sp:44,p_inst:0,1.0,1.0
893,35,48,44,"(35, 48, 44)",r:35_c:48_sp:44,p_inst:0,1.0,1.0
894,67,55,44,"(67, 55, 44)",r:67_c:55_sp:44,p_inst:0,1.0,1.0
895,57,30,44,"(57, 30, 44)",r:57_c:30_sp:44,p_inst:0,1.0,1.0
896,32,31,44,"(32, 31, 44)",r:32_c:31_sp:44,p_inst:0,1.0,1.0
897,31,59,44,"(31, 59, 44)",r:31_c:59_sp:44,p_inst:0,1.0,1.0
898,35,61,44,"(35, 61, 44)",r:35_c:61_sp:44,p_inst:0,1.0,1.0
899,43,61,44,"(43, 61, 44)",r:43_c:61_sp:44,p_inst:0,1.0,1.0
900,70,59,45,"(70, 59, 45)",r:70_c:59_sp:45,p_inst:0,1.0,1.0
901,37,34,45,"(37, 34, 45)",r:37_c:34_sp:45,p_inst:0,1.0,1.0
902,31,49,45,"(31, 49, 45)",r:31_c:49_sp:45,p_inst:0,1.0,1.0
903,77,44,45,"(77, 44, 45)",r:77_c:44_sp:45,p_inst:0,1.0,1.0
904,47,49,45,"(47, 49, 45)",r:47_c:49_sp:45,p_inst:0,1.0,1.0
905,45,51,45,"(45, 51, 45)",r:45_c:51_sp:45,p_inst:0,1.0,1.0
906,44,39,45,"(44, 39, 45)",r:44_c:39_sp:45,p_inst:0,1.0,1.0
907,38,59,45,"(38, 59, 45)",r:38_c:59_sp:45,p_inst:0,1.0,1.0
908,77,34,45,"(77, 34, 45)",r:77_c:34_sp:45,p_inst:0,1.0,1.0
909,36,47,45,"(36, 47, 45)",r:36_c:47_sp:45,p_inst:0,1.0,1.0
910,73,39,45,"(73, 39, 45)",r:73_c:39_sp:45,p_inst:0,1.0,1.0
911,77,42,45,"(77, 42, 45)",r:77_c:42_sp:45,p_inst:0,1.0,1.0
912,64,58,45,"(64, 58, 45)",r:64_c:58_sp:45,p_inst:0,1.0,1.0
913,35,48,45,"(35, 48, 45)",r:35_c:48_sp:45,p_inst:0,1.0,1.0
914,67,55,45,"(67, 55, 45)",r:67_c:55_sp:45,p_inst:0,1.0,1.0
915,57,30,45,"(57, 30, 45)",r:57_c:30_sp:45,p_inst:0,1.0,1.0
916,32,31,45,"(32, 31, 45)",r:32_c:31_sp:45,p_inst:0,1.0,1.0
917,31,59,45,"(31, 59, 45)",r:31_c:59_sp:45,p_inst:0,1.0,1.0
918,35,61,45,"(35, 61, 45)",r:35_c:61_sp:45,p_inst:0,1.0,1.0
919,43,61,45,"(43, 61, 45)",r:43_c:61_sp:45,p_inst:0,1.0,1.0
920,70,59,46,"(70, 59, 46)",r:70_c:59_sp:46,p_inst:0,1.0,1.0
921,37,34,46,"(37, 34, 46)",r:37_c:34_sp:46,p_inst:0,1.0,1.0
922,31,49,46,"(31, 49, 46)",r:31_c:49_sp:46,p_inst:0,1.0,1.0
923,77,44,46,"(77, 44, 46)",r:77_c:44_sp:46,p_inst:0,1.0,1.0
924,47,49,46,"(47, 49, 46)",r:47_c:49_sp:46,p_inst:0,1.0,1.0
925,45,51,46,"(45, 51, 46)",r:45_c:51_sp:46,p_inst:0,1.0,1.0
926,44,39,46,"(44, 39, 46)",r:44_c:39_sp:46,p_inst:0,1.0,1.0
927,38,59,46,"(38, 59, 46)",r:38_c:59_sp:46,p_inst:0,1.0,1.0
928,77,34,46,"(77, 34, 46)",r:77_c:34_sp:46,p_inst:0,1.0,1.0
929,36,47,46,"(36, 47, 46)",r:36_c:47_sp:46,p_inst:0,1.0,1.0
930,73,39,46,"(73, 39, 46)",r:73_c:39_sp:46,p_inst:0,1.0,1.0
931,77,42,46,"(77, 42, 46)",r:77_c:42_sp:46,p_inst:0,1.0,1.0
932,64,58,46,"(64, 58, 46)",r:64_c:58_sp:46,p_inst:0,1.0,1.0
933,35,48,46,"(35, 48, 46)",r:35_c:48_sp:46,p_inst:0,1.0,1.0
934,67,55,46,"(67, 55, 46)",r:67_c:55_sp:46,p_inst:0,1.0,1.0
935,57,30,46,"(57, 30, 46)",r:57_c:30_sp:46,p_inst:0,1.0,1.0
936,32,31,46,"(32, 31, 46)",r:32_c:31_sp:46,p_inst:0,1.0,1.0
937,31,59,46,"(31, 59, 46)",r:31_c:59_sp:46,p_inst:0,1.0,1.0
938,35,61,46,"(35, 61, 46)",r:35_c:61_sp:46,p_inst:0,1.0,1.0
939,43,61,46,"(43, 61, 46)",r:43_c:61_sp:46,p_inst:0,1.0,1.0
940,70,59,47,"(70, 59, 47)",r:70_c:59_sp:47,p_inst:0,1.0,1.0
941,37,34,47,"(37, 34, 47)",r:37_c:34_sp:47,p_inst:0,1.0,1.0
942,31,49,47,"(31, 49, 47)",r:31_c:49_sp:47,p_inst:0,1.0,1.0
943,77,44,47,"(77, 44, 47)",r:77_c:44_sp:47,p_inst:0,1.0,1.0
944,47,49,47,"(47, 49, 47)",r:47_c:49_sp:47,p_inst:0,1.0,1.0
945,45,51,47,"(45, 51, 47)",r:45_c:51_sp:47,p_inst:0,1.0,1.0
946,44,39,47,"(44, 39, 47)",r:44_c:39_sp:47,p_inst:0,1.0,1.0
947,38,59,47,"(38, 59, 47)",r:38_c:59_sp:47,p_inst:0,1.0,1.0
948,77,34,47,"(77, 34, 47)",r:77_c:34_sp:47,p_inst:0,1.0,1.0
949,36,47,47,"(36, 47, 47)",r:36_c:47_sp:47,p_inst:0,1.0,1.0
950,73,39,47,"(73, 39, 47)",r:73_c:39_sp:47,p_inst:0,1.0,1.0
951,77,42,47,"(77, 42, 47)",r:77_c:42_sp:47,p_inst:0,1.0,1.0
952,64,58,47,"(64, 58, 47)",r:64_c:58_sp:47,p_inst:0,1.0,1.0
953,35,48,47,"(35, 48, 47)",r:35_c:48_sp:47,p_inst:0,1.0,1.0
954,67,55,47,"(67, 55, 47)",r:67_c:55_sp:47,p_inst:0,1.0,1.0
955,57,30,47,"(57, 30, 47)",r:57_c:30_sp:47,p_inst:0,1.0,1.0
956,32,31,47,"(32, 31, 47)",r:32_c:31_sp:47,p_inst:0,1.0,1.0
957,31,59,47,"(31, 59, 47)",r:31_c:59_sp:47,p_inst:0,1.0,1.0
958,35,61,47,"(35, 61, 47)",r:35_c:61_sp:47,p_inst:0,1.0,1.0
959,43,61,47,"(43, 61, 47)",r:43_c:61_sp:47,p_inst:0,1.0,1.0
960,70,59,48,"(70, 59, 48)",r:70_c:59_sp:48,p_inst:0,1.0,1.0
961,37,34,48,"(37, 34, 48)",r:37_c:34_sp:48,p_inst:0,1.0,1.0
962,31,49,48,"(31, 49, 48)",r:31_c:49_sp:48,p_inst:0,1.0,1.0
963,77,44,48,"(77, 44, 48)",r:77_c:44_sp:48,p_inst:0,1.0,1.0
964,47,49,48,"(47, 49, 48)",r:47_c:49_sp:48,p_inst:0,1.0,1.0
965,45,51,48,"(45, 51, 48)",r:45_c:51_sp:48,p_inst:0,1.0,1.0
966,44,39,48,"(44, 39, 48)",r:44_c:39_sp:48,p_inst:0,1.0,1.0
967,38,59,48,"(38, 59, 48)",r:38_c:59_sp:48,p_inst:0,1.0,1.0
968,77,34,48,"(77, 34, 48)",r:77_c:34_sp:48,p_inst:0,1.0,1.0
969,36,47,48,"(36, 47, 48)",r:36_c:47_sp:48,p_inst:0,1.0,1.0
970,73,39,48,"(73, 39, 48)",r:73_c:39_sp:48,p_inst:0,1.0,1.0
971,77,42,48,"(77, 42, 48)",r:77_c:42_sp:48,p_inst:0,1.0,1.0
972,64,58,48,"(64, 58, 48)",r:64_c:58_sp:48,p_inst:0,1.0,1.0
973,35,48,48,"(35, 48, 48)",r:35_c:48_sp:48,p_inst:0,1.0,1.0
974,67,55,48,"(67, 55, 48)",r:67_c:55_sp:48,p_inst:0,1.0,1.0
975,57,30,48,"(57, 30, 48)",r:57_c:30_sp:48,p_inst:0,1.0,1.0
976,32,31,48,"(32, 31, 48)",r:32_c:31_sp:48,p_inst:0,1.0,1.0
977,31,59,48,"(31, 59, 48)",r:31_c:59_sp:48,p_inst:0,1.0,1.0
978,35,61,48,"(35, 61, 48)",r:35_c:61_sp:48,p_inst:0,1.0,1.0
979,43,61,48,"(43, 61, 48)",r:43_c:61_sp:48,p_inst:0,1.0,1.0
980,70,59,49,"(70, 59, 49)",r:70_c:59_sp:49,p_inst:0,1.0,1.0
981,37,34,49,"(37, 34, 49)",r:37_c:34_sp:49,p_inst:0,1.0,1.0
982,31,49,49,"(31, 49, 49)",r:31_c:49_sp:49,p_inst:0,1.0,1.0
983,77,44,49,"(77, 44, 49)",r:77_c:44_sp:49,p_inst:0,1.0,1.0
984,47,49,49,"(47, 49, 49)",r:47_c:49_sp:49,p_inst:0,1.0,1.0
985,45,51,49,"(45, 51, 49)",r:45_c:51_sp:49,p_inst:0,1.0,1.0
986,44,39,49,"(44, 39, 49)",r:44_c:39_sp:49,p_inst:0,1.0,1.0
987,38,59,49,"(38, 59, 49)",r:38_c:59_sp:49,p_inst:0,1.0,1.0
988,77,34,49,"(77, 34, 49)",r:77_c:34_sp:49,p_inst:0,1.0,1.0
989,36,47,49,"(36, 47, 49)",r:36_c:47_sp:49,p_inst:0,1.0,1.0
990,73,39,49,"(73, 39, 49)",r:73_c:39_sp:49,p_inst:0,1.0,1.0
991,77,42,49,"(77, 42, 49)",r:77_c:42_sp:49,p_inst:0,1.0,1.0
992,64,58,49,"(64, 58, 49)",r:64_c:58_sp:49,p_inst:0,1.0,1.0
993,35,48,49,"(35, 48, 49)",r:35_c:48_sp:49,p_inst:0,1.0,1.0
994,67,55,49,"(67, 55, 49)",r:67_c:55_sp:49,p_inst:0,1.0,1.0
995,57,30,49,"(57, 30, 49)",r:57_c:30_sp:49,p_inst:0,1.0,1.0
996,32,31,49,"(32, 31, 49)",r:32_c:31_sp:49,p_inst:0,1.0,1.0
997,31,59,49,"(31, 59, 49)",r:31_c:59_sp:49,p_inst:0,1.0,1.0
998,35,61,49,"(35, 61, 49)",r:35_c:61_sp:49,p_inst:0,1.0,1.0
999,43,61,49,"(43, 61, 49)",r:43_c:61_sp:49,p_inst:0,1.0,1.0
1000,70,59,50,"(70, 59, 50)",r:70_c:59_sp:50,p_inst:0,1.0,1.0
1001,37,34,50,"(37, 34, 50)",r:37_c:34_sp:50,p_inst:0,1.0,1.0
1002,31,49,50,"(31, 49, 50)",r:31_c:49_sp:50,p_inst:0,1.0,1.0
1003,77,44,50,"(77, 44, 50)",r:77_c:44_sp:50,p_inst:0,1.0,1.0
1004,47,49,50,"(47, 49, 50)",r:47_c:49_sp:50,p_inst:0,1.0,1.0
1005,45,51,50,"(45, 51, 50)",r:45_c:51_sp:50,p_inst:0,1.0,1.0
1006,44,39,50,"(44, 39, 50)",r:44_c:39_sp:50,p_inst:0,1.0,1.0
1007,38,59,50,"(38, 59, 50)",r:38_c:59_sp:50,p_inst:0,1.0,1.0
1008,77,34,50,"(77, 34, 50)",r:77_c:34_sp:50,p_inst:0,1.0,1.0
1009,36,47,50,"(36, 47, 50)",r:36_c:47_sp:50,p_inst:0,1.0,1.0
1010,73,39,50,"(73, 39, 50)",r:73_c:39_sp:50,p_inst:0,1.0,1.0
1011,77,42,50,"(77, 42, 50)",r:77_c:42_sp:50,p_inst:0,1.0,1.0
1012,64,58,50,"(64, 58, 50)",r:64_c:58_sp:50,p_inst:0,1.0,1.0
1013,35,48,50,"(35, 48, 50)",r:35_c:48_sp:50,p_inst:0,1.0,1.0
1014,67,55,50,"(67, 55, 50)",r:67_c:55_sp:50,p_inst:0,1.0,1.0
1015,57,30,50,"(57, 30, 50)",r:57_c:30_sp:50,p_inst:0,1.0,1.0
1016,32,31,50,"(32, 31, 50)",r:32_c:31_sp:50,p_inst:0,1.0,1.0
1017,31,59,50,"(31, 59, 50)",r:31_c:59_sp:50,p_inst:0,1.0,1.0
1018,35,61,50,"(35, 61, 50)",r:35_c:61_sp:50,p_inst:0,1.0,1.0
1019,43,61,50,"(43, 61, 50)",r:43_c:61_sp:50,p_inst:0,1.0,1.0
1020,70,59,51,"(70, 59, 51)",r:70_c:59_sp:51,p_inst:0,1.0,1.0
1021,37,34,51,"(37, 34, 51)",r:37_c:34_sp:51,p_inst:0,1.0,1.0
1022,31,49,51,"(31, 49, 51)",r:31_c:49_sp:51,p_inst:0,1.0,1.0
1023,77,44,51,"(77, 44, 51)",r:77_c:44_sp:51,p_inst:0,1.0,1.0
1024,47,49,51,"(47, 49, 51)",r:47_c:49_sp:51,p_inst:0,1.0,1.0
1025,45,51,51,"(45, 51, 51)",r:45_c:51_sp:51,p_inst:0,1.0,1.0
1026,44,39,51,"(44, 39, 51)",r:44_c:39_sp:51,p_inst:0,1.0,1.0
1027,38,59,51,"(38, 59, 51)",r:38_c:59_sp:51,p_inst:0,1.0,1.0
1028,77,34,51,"(77, 34, 51)",r:77_c:34_sp:51,p_inst:0,1.0,1.0
1029,36,47,51,"(36, 47, 51)",r:36_c:47_sp:51,p_inst:0,1.0,1.0
1030,73,39,51,"(73, 39, 51)",r:73_c:39_sp:51,p_inst:0,1.0,1.0
1031,77,42,51,"(77, 42, 51)",r:77_c:42_sp:51,p_inst:0,1.0,1.0
1032,64,58,51,"(64, 58, 51)",r:64_c:58_sp:51,p_inst:0,1.0,1.0
1033,35,48,51,"(35, 48, 51)",r:35_c:48_sp:51,p_inst:0,1.0,1.0
1034,67,55,51,"(67, 55, 51)",r:67_c:55_sp:51,p_inst:0,1.0,1.0
1035,57,30,51,"(57, 30, 51)",r:57_c:30_sp:51,p_inst:0,1.0,1.0
1036,32,31,51,"(32, 31, 51)",r:32_c:31_sp:51,p_inst:0,1.0,1.0
1037,31,59,51,"(31, 59, 51)",r:31_c:59_sp:51,p_inst:0,1.0,1.0
1038,35,61,51,"(35, 61, 51)",r:35_c:61_sp:51,p_inst:0,1.0,1.0
1039,43,61,51,"(43, 61, 51)",r:43_c:61_sp:51,p_inst:0,1.0,1.0
