name,value,group,weight
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp127,1991,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp128,2292.16,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp129,1991.02,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp13,2248.64,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp130,2292.03,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp131,1991.02,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp132,2291.87,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp133,1991.02,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp134,2291.69,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp135,1991.02,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp136,2291.52,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp137,1991.01,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp138,2291.38,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp139,1990.99,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp14,2240.95,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp140,2291.32,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp141,1990.97,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp142,2291.33,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp143,1990.95,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp144,2291.42,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp145,1990.93,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp146,2291.55,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp147,1990.89,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp148,2291.68,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp149,1990.85,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp15,2241.21,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp150,2291.79,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp151,1990.79,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp152,2291.84,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp153,1990.69,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp154,2291.8,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp155,1990.55,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp156,2291.64,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp157,1990.35,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp158,2291.34,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp159,1990.07,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp16,2233.5,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp160,2290.89,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp161,1989.68,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp162,2290.27,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp163,1989.18,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp164,2289.51,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp165,1988.55,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp166,2288.64,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp167,1987.79,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp168,2287.75,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp169,1986.93,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp17,2233.75,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp170,2286.96,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp171,1986,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp172,2286.4,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp173,1985.1,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp174,2286.22,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp175,1984.32,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp176,2286.49,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp177,1983.78,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp178,2287.11,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp179,1983.56,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp18,2226.05,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp180,2287.96,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp181,1983.69,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp182,2288.88,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp183,1984.16,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp184,2289.76,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp185,1984.9,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp186,2290.55,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp187,1985.82,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp188,2291.2,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp189,1986.8,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp19,2226.25,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp190,2291.72,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp191,1987.74,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp192,2292.1,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp193,1988.57,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp194,2292.38,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp195,1989.26,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp196,2292.58,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp197,1989.8,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp198,2292.71,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp199,1990.21,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp2,2285.5,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp20,2218.62,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp200,2292.79,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp201,1990.5,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp202,2292.85,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp203,1990.7,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp204,2292.88,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp205,1990.84,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp206,2292.9,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp207,1990.93,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp208,2292.91,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp209,1990.98,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp21,2218.7,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp210,2292.92,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp211,1991.02,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp22,2211.22,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp23,2211.1,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp24,2203.85,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp25,2203.44,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp26,2196.51,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp27,2195.75,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp28,2189.2,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp29,2188.03,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp3,2285.56,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp30,2181.89,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp31,2180.35,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp32,2174.6,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp33,2172.75,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp34,2167.28,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp35,2165.3,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp36,2159.95,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp37,2158.02,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp38,2152.57,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp39,2150.88,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp4,2278.11,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp40,2145.15,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp41,2143.83,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp42,2137.68,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp43,2136.81,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp44,2130.16,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp45,2129.77,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp46,2122.59,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp47,2122.7,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp48,2114.99,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp49,2115.56,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp5,2278.19,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp50,2107.37,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp51,2108.38,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp52,2099.75,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp53,2101.14,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp54,2092.15,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp55,2093.87,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp56,2084.61,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp57,2086.57,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp58,2077.15,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp59,2079.25,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp6,2270.7,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp60,2069.77,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp61,2071.92,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp62,2062.47,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp63,2064.57,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp64,2055.23,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp65,2057.23,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp66,2048.05,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp67,2049.87,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp68,2040.9,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp69,2042.52,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp7,2270.82,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp70,2033.77,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp71,2035.17,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp72,2026.64,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp73,2027.81,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp74,2019.51,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp75,2020.46,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp76,2012.35,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp77,2013.1,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp78,2005.18,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp79,2005.75,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp8,2263.28,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp80,1997.97,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp81,1998.39,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp82,1990.73,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp83,1991.04,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp84,2292.87,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp85,1990.58,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp86,2292.83,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp87,1990.39,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp88,2292.79,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp89,1990.14,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp9,2263.44,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp90,2292.73,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp91,1989.86,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp92,2292.66,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp93,1989.54,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp94,2292.58,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp95,1989.23,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp96,2292.48,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp97,1988.95,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp98,2292.37,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p42_cp99,1988.76,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp0,2292.88,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp1,2292.93,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp10,2255.82,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp100,2292.21,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp101,1988.61,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp102,2292.1,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp103,1988.68,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp104,2292.01,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp105,1988.88,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp106,2291.93,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp107,1989.17,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp108,2291.89,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp109,1989.49,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp11,2256.04,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp110,2291.88,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp111,1989.8,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp112,2291.9,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp113,1990.1,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp114,2291.94,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp115,1990.35,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp116,2292.01,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp117,1990.55,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp118,2292.08,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp119,1990.71,oname:obs.csv_otype:lst_usecol:obsval,10
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p43_cp12,2248.38,oname:obs.csv_otype:lst_usecol:obsval,10
